prob,evol,step,not_dead,tot
0.2,73,76,0,0
0.2,73,77,0,0
0.2,73,78,0,0
0.2,73,79,0,0
0.2,73,80,0,0
0.2,74,1,0,0
0.2,74,2,0,0
0.2,74,3,0,0
0.2,74,4,0,0
0.2,74,5,0,0
0.2,74,6,0,0
0.2,74,7,0,0
0.2,74,8,0,0
0.2,74,9,0,0
0.2,74,10,0,0
0.2,74,11,0,0
0.2,74,12,0,0
0.2,74,13,0,0
0.2,74,14,0,0
0.2,74,15,0,0
0.2,74,16,0,0
0.2,74,17,0,0
0.2,74,18,0,0
0.2,74,19,0,0
0.2,74,20,0,0
0.2,74,21,0,0
0.2,74,22,0,0
0.2,74,23,0,0
0.2,74,24,0,0
0.2,74,25,0,0
0.2,74,26,0,0
0.2,74,27,0,0
0.2,74,28,0,0
0.2,74,29,0,0
0.2,74,30,0,0
0.2,74,31,0,0
0.2,74,32,0,0
0.2,74,33,0,0
0.2,74,34,0,0
0.2,74,35,0,0
0.2,74,36,0,0
0.2,74,37,0,0
0.2,74,38,0,0
0.2,74,39,0,0
0.2,74,40,0,0
0.2,74,41,0,0
0.2,74,42,0,0
0.2,74,43,0,0
0.2,74,44,0,0
0.2,74,45,0,0
0.2,74,46,0,0
0.2,74,47,0,0
0.2,74,48,0,0
0.2,74,49,0,0
0.2,74,50,0,0
0.2,74,51,0,0
0.2,74,52,0,0
0.2,74,53,0,0
0.2,74,54,0,0
0.2,74,55,0,0
0.2,74,56,0,0
0.2,74,57,0,0
0.2,74,58,0,0
0.2,74,59,0,0
0.2,74,60,0,0
0.2,74,61,0,0
0.2,74,62,0,0
0.2,74,63,0,0
0.2,74,64,0,0
0.2,74,65,0,0
0.2,74,66,0,0
0.2,74,67,0,0
0.2,74,68,0,0
0.2,74,69,0,0
0.2,74,70,0,0
0.2,74,71,0,0
0.2,74,72,0,0
0.2,74,73,0,0
0.2,74,74,0,0
0.2,74,75,0,0
0.2,74,76,0,0
0.2,74,77,0,0
0.2,74,78,0,0
0.2,74,79,0,0
0.2,74,80,0,0
0.2,75,1,0,0
0.2,75,2,0,0
0.2,75,3,0,0
0.2,75,4,0,0
0.2,75,5,0,0
0.2,75,6,0,0
0.2,75,7,0,0
0.2,75,8,0,0
0.2,75,9,0,0
0.2,75,10,0,0
0.2,75,11,0,0
0.2,75,12,0,0
0.2,75,13,0,0
0.2,75,14,0,0
0.2,75,15,0,0
0.2,75,16,0,0
0.2,75,17,0,0
0.2,75,18,0,0
0.2,75,19,0,0
0.2,75,20,0,0
0.2,75,21,0,0
0.2,75,22,0,0
0.2,75,23,0,0
0.2,75,24,0,0
0.2,75,25,0,0
0.2,75,26,0,0
0.2,75,27,0,0
0.2,75,28,0,0
0.2,75,29,0,0
0.2,75,30,0,0
0.2,75,31,0,0
0.2,75,32,0,0
0.2,75,33,0,0
0.2,75,34,0,0
0.2,75,35,0,0
0.2,75,36,0,0
0.2,75,37,0,0
0.2,75,38,0,0
0.2,75,39,0,0
0.2,75,40,0,0
0.2,75,41,0,0
0.2,75,42,0,0
0.2,75,43,0,0
0.2,75,44,0,0
0.2,75,45,0,0
0.2,75,46,0,0
0.2,75,47,0,0
0.2,75,48,0,0
0.2,75,49,0,0
0.2,75,50,0,0
0.2,75,51,0,0
0.2,75,52,0,0
0.2,75,53,0,0
0.2,75,54,0,0
0.2,75,55,0,0
0.2,75,56,0,0
0.2,75,57,0,0
0.2,75,58,0,0
0.2,75,59,0,0
0.2,75,60,0,0
0.2,75,61,0,0
0.2,75,62,0,0
0.2,75,63,0,0
0.2,75,64,0,0
0.2,75,65,0,0
0.2,75,66,0,0
0.2,75,67,0,0
0.2,75,68,0,0
0.2,75,69,0,0
0.2,75,70,0,0
0.2,75,71,0,0
0.2,75,72,0,0
0.2,75,73,0,0
0.2,75,74,0,0
0.2,75,75,0,0
0.2,75,76,0,0
0.2,75,77,0,0
0.2,75,78,0,0
0.2,75,79,0,0
0.2,75,80,0,0
0.2,76,1,1,2
0.2,76,2,0,0
0.2,76,3,0,0
0.2,76,4,0,0
0.2,76,5,0,0
0.2,76,6,0,0
0.2,76,7,0,0
0.2,76,8,0,0
0.2,76,9,0,0
0.2,76,10,0,0
0.2,76,11,0,0
0.2,76,12,0,0
0.2,76,13,0,0
0.2,76,14,0,0
0.2,76,15,0,0
0.2,76,16,0,0
0.2,76,17,0,0
0.2,76,18,0,0
0.2,76,19,0,0
0.2,76,20,0,0
0.2,76,21,0,0
0.2,76,22,0,0
0.2,76,23,0,0
0.2,76,24,0,0
0.2,76,25,0,0
0.2,76,26,0,0
0.2,76,27,0,0
0.2,76,28,0,0
0.2,76,29,0,0
0.2,76,30,0,0
0.2,76,31,0,0
0.2,76,32,0,0
0.2,76,33,0,0
0.2,76,34,0,0
0.2,76,35,0,0
0.2,76,36,0,0
0.2,76,37,0,0
0.2,76,38,0,0
0.2,76,39,0,0
0.2,76,40,0,0
0.2,76,41,0,0
0.2,76,42,0,0
0.2,76,43,0,0
0.2,76,44,0,0
0.2,76,45,0,0
0.2,76,46,0,0
0.2,76,47,0,0
0.2,76,48,0,0
0.2,76,49,0,0
0.2,76,50,0,0
0.2,76,51,0,0
0.2,76,52,0,0
0.2,76,53,0,0
0.2,76,54,0,0
0.2,76,55,0,0
0.2,76,56,0,0
0.2,76,57,0,0
0.2,76,58,0,0
0.2,76,59,0,0
0.2,76,60,0,0
0.2,76,61,0,0
0.2,76,62,0,0
0.2,76,63,0,0
0.2,76,64,0,0
0.2,76,65,0,0
0.2,76,66,0,0
0.2,76,67,0,0
0.2,76,68,0,0
0.2,76,69,0,0
0.2,76,70,0,0
0.2,76,71,0,0
0.2,76,72,0,0
0.2,76,73,0,0
0.2,76,74,0,0
0.2,76,75,0,0
0.2,76,76,0,0
0.2,76,77,0,0
0.2,76,78,0,0
0.2,76,79,0,0
0.2,76,80,0,0
0.2,77,1,1,2
0.2,77,2,0,0
0.2,77,3,0,0
0.2,77,4,0,0
0.2,77,5,0,0
0.2,77,6,0,0
0.2,77,7,0,0
0.2,77,8,0,0
0.2,77,9,0,0
0.2,77,10,0,0
0.2,77,11,0,0
0.2,77,12,0,0
0.2,77,13,0,0
0.2,77,14,0,0
0.2,77,15,0,0
0.2,77,16,0,0
0.2,77,17,0,0
0.2,77,18,0,0
0.2,77,19,0,0
0.2,77,20,0,0
0.2,77,21,0,0
0.2,77,22,0,0
0.2,77,23,0,0
0.2,77,24,0,0
0.2,77,25,0,0
0.2,77,26,0,0
0.2,77,27,0,0
0.2,77,28,0,0
0.2,77,29,0,0
0.2,77,30,0,0
0.2,77,31,0,0
0.2,77,32,0,0
0.2,77,33,0,0
0.2,77,34,0,0
0.2,77,35,0,0
0.2,77,36,0,0
0.2,77,37,0,0
0.2,77,38,0,0
0.2,77,39,0,0
0.2,77,40,0,0
0.2,77,41,0,0
0.2,77,42,0,0
0.2,77,43,0,0
0.2,77,44,0,0
0.2,77,45,0,0
0.2,77,46,0,0
0.2,77,47,0,0
0.2,77,48,0,0
0.2,77,49,0,0
0.2,77,50,0,0
0.2,77,51,0,0
0.2,77,52,0,0
0.2,77,53,0,0
0.2,77,54,0,0
0.2,77,55,0,0
0.2,77,56,0,0
0.2,77,57,0,0
0.2,77,58,0,0
0.2,77,59,0,0
0.2,77,60,0,0
0.2,77,61,0,0
0.2,77,62,0,0
0.2,77,63,0,0
0.2,77,64,0,0
0.2,77,65,0,0
0.2,77,66,0,0
0.2,77,67,0,0
0.2,77,68,0,0
0.2,77,69,0,0
0.2,77,70,0,0
0.2,77,71,0,0
0.2,77,72,0,0
0.2,77,73,0,0
0.2,77,74,0,0
0.2,77,75,0,0
0.2,77,76,0,0
0.2,77,77,0,0
0.2,77,78,0,0
0.2,77,79,0,0
0.2,77,80,0,0
0.2,78,1,1,2
0.2,78,2,0,0
0.2,78,3,0,0
0.2,78,4,0,0
0.2,78,5,0,0
0.2,78,6,0,0
0.2,78,7,0,0
0.2,78,8,0,0
0.2,78,9,0,0
0.2,78,10,0,0
0.2,78,11,0,0
0.2,78,12,0,0
0.2,78,13,0,0
0.2,78,14,0,0
0.2,78,15,0,0
0.2,78,16,0,0
0.2,78,17,0,0
0.2,78,18,0,0
0.2,78,19,0,0
0.2,78,20,0,0
0.2,78,21,0,0
0.2,78,22,0,0
0.2,78,23,0,0
0.2,78,24,0,0
0.2,78,25,0,0
0.2,78,26,0,0
0.2,78,27,0,0
0.2,78,28,0,0
0.2,78,29,0,0
0.2,78,30,0,0
0.2,78,31,0,0
0.2,78,32,0,0
0.2,78,33,0,0
0.2,78,34,0,0
0.2,78,35,0,0
0.2,78,36,0,0
0.2,78,37,0,0
0.2,78,38,0,0
0.2,78,39,0,0
0.2,78,40,0,0
0.2,78,41,0,0
0.2,78,42,0,0
0.2,78,43,0,0
0.2,78,44,0,0
0.2,78,45,0,0
0.2,78,46,0,0
0.2,78,47,0,0
0.2,78,48,0,0
0.2,78,49,0,0
0.2,78,50,0,0
0.2,78,51,0,0
0.2,78,52,0,0
0.2,78,53,0,0
0.2,78,54,0,0
0.2,78,55,0,0
0.2,78,56,0,0
0.2,78,57,0,0
0.2,78,58,0,0
0.2,78,59,0,0
0.2,78,60,0,0
0.2,78,61,0,0
0.2,78,62,0,0
0.2,78,63,0,0
0.2,78,64,0,0
0.2,78,65,0,0
0.2,78,66,0,0
0.2,78,67,0,0
0.2,78,68,0,0
0.2,78,69,0,0
0.2,78,70,0,0
0.2,78,71,0,0
0.2,78,72,0,0
0.2,78,73,0,0
0.2,78,74,0,0
0.2,78,75,0,0
0.2,78,76,0,0
0.2,78,77,0,0
0.2,78,78,0,0
0.2,78,79,0,0
0.2,78,80,0,0
0.2,79,1,0,0
0.2,79,2,0,0
0.2,79,3,0,0
0.2,79,4,0,0
0.2,79,5,0,0
0.2,79,6,0,0
0.2,79,7,0,0
0.2,79,8,0,0
0.2,79,9,0,0
0.2,79,10,0,0
0.2,79,11,0,0
0.2,79,12,0,0
0.2,79,13,0,0
0.2,79,14,0,0
0.2,79,15,0,0
0.2,79,16,0,0
0.2,79,17,0,0
0.2,79,18,0,0
0.2,79,19,0,0
0.2,79,20,0,0
0.2,79,21,0,0
0.2,79,22,0,0
0.2,79,23,0,0
0.2,79,24,0,0
0.2,79,25,0,0
0.2,79,26,0,0
0.2,79,27,0,0
0.2,79,28,0,0
0.2,79,29,0,0
0.2,79,30,0,0
0.2,79,31,0,0
0.2,79,32,0,0
0.2,79,33,0,0
0.2,79,34,0,0
0.2,79,35,0,0
0.2,79,36,0,0
0.2,79,37,0,0
0.2,79,38,0,0
0.2,79,39,0,0
0.2,79,40,0,0
0.2,79,41,0,0
0.2,79,42,0,0
0.2,79,43,0,0
0.2,79,44,0,0
0.2,79,45,0,0
0.2,79,46,0,0
0.2,79,47,0,0
0.2,79,48,0,0
0.2,79,49,0,0
0.2,79,50,0,0
0.2,79,51,0,0
0.2,79,52,0,0
0.2,79,53,0,0
0.2,79,54,0,0
0.2,79,55,0,0
0.2,79,56,0,0
0.2,79,57,0,0
0.2,79,58,0,0
0.2,79,59,0,0
0.2,79,60,0,0
0.2,79,61,0,0
0.2,79,62,0,0
0.2,79,63,0,0
0.2,79,64,0,0
0.2,79,65,0,0
0.2,79,66,0,0
0.2,79,67,0,0
0.2,79,68,0,0
0.2,79,69,0,0
0.2,79,70,0,0
0.2,79,71,0,0
0.2,79,72,0,0
0.2,79,73,0,0
0.2,79,74,0,0
0.2,79,75,0,0
0.2,79,76,0,0
0.2,79,77,0,0
0.2,79,78,0,0
0.2,79,79,0,0
0.2,79,80,0,0
0.2,80,1,0,0
0.2,80,2,0,0
0.2,80,3,0,0
0.2,80,4,0,0
0.2,80,5,0,0
0.2,80,6,0,0
0.2,80,7,0,0
0.2,80,8,0,0
0.2,80,9,0,0
0.2,80,10,0,0
0.2,80,11,0,0
0.2,80,12,0,0
0.2,80,13,0,0
0.2,80,14,0,0
0.2,80,15,0,0
0.2,80,16,0,0
0.2,80,17,0,0
0.2,80,18,0,0
0.2,80,19,0,0
0.2,80,20,0,0
0.2,80,21,0,0
0.2,80,22,0,0
0.2,80,23,0,0
0.2,80,24,0,0
0.2,80,25,0,0
0.2,80,26,0,0
0.2,80,27,0,0
0.2,80,28,0,0
0.2,80,29,0,0
0.2,80,30,0,0
0.2,80,31,0,0
0.2,80,32,0,0
0.2,80,33,0,0
0.2,80,34,0,0
0.2,80,35,0,0
0.2,80,36,0,0
0.2,80,37,0,0
0.2,80,38,0,0
0.2,80,39,0,0
0.2,80,40,0,0
0.2,80,41,0,0
0.2,80,42,0,0
0.2,80,43,0,0
0.2,80,44,0,0
0.2,80,45,0,0
0.2,80,46,0,0
0.2,80,47,0,0
0.2,80,48,0,0
0.2,80,49,0,0
0.2,80,50,0,0
0.2,80,51,0,0
0.2,80,52,0,0
0.2,80,53,0,0
0.2,80,54,0,0
0.2,80,55,0,0
0.2,80,56,0,0
0.2,80,57,0,0
0.2,80,58,0,0
0.2,80,59,0,0
0.2,80,60,0,0
0.2,80,61,0,0
0.2,80,62,0,0
0.2,80,63,0,0
0.2,80,64,0,0
0.2,80,65,0,0
0.2,80,66,0,0
0.2,80,67,0,0
0.2,80,68,0,0
0.2,80,69,0,0
0.2,80,70,0,0
0.2,80,71,0,0
0.2,80,72,0,0
0.2,80,73,0,0
0.2,80,74,0,0
0.2,80,75,0,0
0.2,80,76,0,0
0.2,80,77,0,0
0.2,80,78,0,0
0.2,80,79,0,0
0.2,80,80,0,0
0.30000000000000004,1,1,0,0
0.30000000000000004,1,2,0,0
0.30000000000000004,1,3,0,0
0.30000000000000004,1,4,0,0
0.30000000000000004,1,5,0,0
0.30000000000000004,1,6,0,0
0.30000000000000004,1,7,0,0
0.30000000000000004,1,8,0,0
0.30000000000000004,1,9,0,0
0.30000000000000004,1,10,0,0
0.30000000000000004,1,11,0,0
0.30000000000000004,1,12,0,0
0.30000000000000004,1,13,0,0
0.30000000000000004,1,14,0,0
0.30000000000000004,1,15,0,0
0.30000000000000004,1,16,0,0
0.30000000000000004,1,17,0,0
0.30000000000000004,1,18,0,0
0.30000000000000004,1,19,0,0
0.30000000000000004,1,20,0,0
0.30000000000000004,1,21,0,0
0.30000000000000004,1,22,0,0
0.30000000000000004,1,23,0,0
0.30000000000000004,1,24,0,0
0.30000000000000004,1,25,0,0
0.30000000000000004,1,26,0,0
0.30000000000000004,1,27,0,0
0.30000000000000004,1,28,0,0
0.30000000000000004,1,29,0,0
0.30000000000000004,1,30,0,0
0.30000000000000004,1,31,0,0
0.30000000000000004,1,32,0,0
0.30000000000000004,1,33,0,0
0.30000000000000004,1,34,0,0
0.30000000000000004,1,35,0,0
0.30000000000000004,1,36,0,0
0.30000000000000004,1,37,0,0
0.30000000000000004,1,38,0,0
0.30000000000000004,1,39,0,0
0.30000000000000004,1,40,0,0
0.30000000000000004,1,41,0,0
0.30000000000000004,1,42,0,0
0.30000000000000004,1,43,0,0
0.30000000000000004,1,44,0,0
0.30000000000000004,1,45,0,0
0.30000000000000004,1,46,0,0
0.30000000000000004,1,47,0,0
0.30000000000000004,1,48,0,0
0.30000000000000004,1,49,0,0
0.30000000000000004,1,50,0,0
0.30000000000000004,1,51,0,0
0.30000000000000004,1,52,0,0
0.30000000000000004,1,53,0,0
0.30000000000000004,1,54,0,0
0.30000000000000004,1,55,0,0
0.30000000000000004,1,56,0,0
0.30000000000000004,1,57,0,0
0.30000000000000004,1,58,0,0
0.30000000000000004,1,59,0,0
0.30000000000000004,1,60,0,0
0.30000000000000004,1,61,0,0
0.30000000000000004,1,62,0,0
0.30000000000000004,1,63,0,0
0.30000000000000004,1,64,0,0
0.30000000000000004,1,65,0,0
0.30000000000000004,1,66,0,0
0.30000000000000004,1,67,0,0
0.30000000000000004,1,68,0,0
0.30000000000000004,1,69,0,0
0.30000000000000004,1,70,0,0
0.30000000000000004,1,71,0,0
0.30000000000000004,1,72,0,0
0.30000000000000004,1,73,0,0
0.30000000000000004,1,74,0,0
0.30000000000000004,1,75,0,0
0.30000000000000004,1,76,0,0
0.30000000000000004,1,77,0,0
0.30000000000000004,1,78,0,0
0.30000000000000004,1,79,0,0
0.30000000000000004,1,80,0,0
0.30000000000000004,2,1,0,0
0.30000000000000004,2,2,0,0
0.30000000000000004,2,3,0,0
0.30000000000000004,2,4,0,0
0.30000000000000004,2,5,0,0
0.30000000000000004,2,6,0,0
0.30000000000000004,2,7,0,0
0.30000000000000004,2,8,0,0
0.30000000000000004,2,9,0,0
0.30000000000000004,2,10,0,0
0.30000000000000004,2,11,0,0
0.30000000000000004,2,12,0,0
0.30000000000000004,2,13,0,0
0.30000000000000004,2,14,0,0
0.30000000000000004,2,15,0,0
0.30000000000000004,2,16,0,0
0.30000000000000004,2,17,0,0
0.30000000000000004,2,18,0,0
0.30000000000000004,2,19,0,0
0.30000000000000004,2,20,0,0
0.30000000000000004,2,21,0,0
0.30000000000000004,2,22,0,0
0.30000000000000004,2,23,0,0
0.30000000000000004,2,24,0,0
0.30000000000000004,2,25,0,0
0.30000000000000004,2,26,0,0
0.30000000000000004,2,27,0,0
0.30000000000000004,2,28,0,0
0.30000000000000004,2,29,0,0
0.30000000000000004,2,30,0,0
0.30000000000000004,2,31,0,0
0.30000000000000004,2,32,0,0
0.30000000000000004,2,33,0,0
0.30000000000000004,2,34,0,0
0.30000000000000004,2,35,0,0
0.30000000000000004,2,36,0,0
0.30000000000000004,2,37,0,0
0.30000000000000004,2,38,0,0
0.30000000000000004,2,39,0,0
0.30000000000000004,2,40,0,0
0.30000000000000004,2,41,0,0
0.30000000000000004,2,42,0,0
0.30000000000000004,2,43,0,0
0.30000000000000004,2,44,0,0
0.30000000000000004,2,45,0,0
0.30000000000000004,2,46,0,0
0.30000000000000004,2,47,0,0
0.30000000000000004,2,48,0,0
0.30000000000000004,2,49,0,0
0.30000000000000004,2,50,0,0
0.30000000000000004,2,51,0,0
0.30000000000000004,2,52,0,0
0.30000000000000004,2,53,0,0
0.30000000000000004,2,54,0,0
0.30000000000000004,2,55,0,0
0.30000000000000004,2,56,0,0
0.30000000000000004,2,57,0,0
0.30000000000000004,2,58,0,0
0.30000000000000004,2,59,0,0
0.30000000000000004,2,60,0,0
0.30000000000000004,2,61,0,0
0.30000000000000004,2,62,0,0
0.30000000000000004,2,63,0,0
0.30000000000000004,2,64,0,0
0.30000000000000004,2,65,0,0
0.30000000000000004,2,66,0,0
0.30000000000000004,2,67,0,0
0.30000000000000004,2,68,0,0
0.30000000000000004,2,69,0,0
0.30000000000000004,2,70,0,0
0.30000000000000004,2,71,0,0
0.30000000000000004,2,72,0,0
0.30000000000000004,2,73,0,0
0.30000000000000004,2,74,0,0
0.30000000000000004,2,75,0,0
0.30000000000000004,2,76,0,0
0.30000000000000004,2,77,0,0
0.30000000000000004,2,78,0,0
0.30000000000000004,2,79,0,0
0.30000000000000004,2,80,0,0
0.30000000000000004,3,1,0,0
0.30000000000000004,3,2,0,0
0.30000000000000004,3,3,0,0
0.30000000000000004,3,4,0,0
0.30000000000000004,3,5,0,0
0.30000000000000004,3,6,0,0
0.30000000000000004,3,7,0,0
0.30000000000000004,3,8,0,0
0.30000000000000004,3,9,0,0
0.30000000000000004,3,10,0,0
0.30000000000000004,3,11,0,0
0.30000000000000004,3,12,0,0
0.30000000000000004,3,13,0,0
0.30000000000000004,3,14,0,0
0.30000000000000004,3,15,0,0
0.30000000000000004,3,16,0,0
0.30000000000000004,3,17,0,0
0.30000000000000004,3,18,0,0
0.30000000000000004,3,19,0,0
0.30000000000000004,3,20,0,0
0.30000000000000004,3,21,0,0
0.30000000000000004,3,22,0,0
0.30000000000000004,3,23,0,0
0.30000000000000004,3,24,0,0
0.30000000000000004,3,25,0,0
0.30000000000000004,3,26,0,0
0.30000000000000004,3,27,0,0
0.30000000000000004,3,28,0,0
0.30000000000000004,3,29,0,0
0.30000000000000004,3,30,0,0
0.30000000000000004,3,31,0,0
0.30000000000000004,3,32,0,0
0.30000000000000004,3,33,0,0
0.30000000000000004,3,34,0,0
0.30000000000000004,3,35,0,0
0.30000000000000004,3,36,0,0
0.30000000000000004,3,37,0,0
0.30000000000000004,3,38,0,0
0.30000000000000004,3,39,0,0
0.30000000000000004,3,40,0,0
0.30000000000000004,3,41,0,0
0.30000000000000004,3,42,0,0
0.30000000000000004,3,43,0,0
0.30000000000000004,3,44,0,0
0.30000000000000004,3,45,0,0
0.30000000000000004,3,46,0,0
0.30000000000000004,3,47,0,0
0.30000000000000004,3,48,0,0
0.30000000000000004,3,49,0,0
0.30000000000000004,3,50,0,0
0.30000000000000004,3,51,0,0
0.30000000000000004,3,52,0,0
0.30000000000000004,3,53,0,0
0.30000000000000004,3,54,0,0
0.30000000000000004,3,55,0,0
0.30000000000000004,3,56,0,0
0.30000000000000004,3,57,0,0
0.30000000000000004,3,58,0,0
0.30000000000000004,3,59,0,0
0.30000000000000004,3,60,0,0
0.30000000000000004,3,61,0,0
0.30000000000000004,3,62,0,0
0.30000000000000004,3,63,0,0
0.30000000000000004,3,64,0,0
0.30000000000000004,3,65,0,0
0.30000000000000004,3,66,0,0
0.30000000000000004,3,67,0,0
0.30000000000000004,3,68,0,0
0.30000000000000004,3,69,0,0
0.30000000000000004,3,70,0,0
0.30000000000000004,3,71,0,0
0.30000000000000004,3,72,0,0
0.30000000000000004,3,73,0,0
0.30000000000000004,3,74,0,0
0.30000000000000004,3,75,0,0
0.30000000000000004,3,76,0,0
0.30000000000000004,3,77,0,0
0.30000000000000004,3,78,0,0
0.30000000000000004,3,79,0,0
0.30000000000000004,3,80,0,0
0.30000000000000004,4,1,0,0
0.30000000000000004,4,2,0,0
0.30000000000000004,4,3,0,0
0.30000000000000004,4,4,0,0
0.30000000000000004,4,5,0,0
0.30000000000000004,4,6,0,0
0.30000000000000004,4,7,0,0
0.30000000000000004,4,8,0,0
0.30000000000000004,4,9,0,0
0.30000000000000004,4,10,0,0
0.30000000000000004,4,11,0,0
0.30000000000000004,4,12,0,0
0.30000000000000004,4,13,0,0
0.30000000000000004,4,14,0,0
0.30000000000000004,4,15,0,0
0.30000000000000004,4,16,0,0
0.30000000000000004,4,17,0,0
0.30000000000000004,4,18,0,0
0.30000000000000004,4,19,0,0
0.30000000000000004,4,20,0,0
0.30000000000000004,4,21,0,0
0.30000000000000004,4,22,0,0
0.30000000000000004,4,23,0,0
0.30000000000000004,4,24,0,0
0.30000000000000004,4,25,0,0
0.30000000000000004,4,26,0,0
0.30000000000000004,4,27,0,0
0.30000000000000004,4,28,0,0
0.30000000000000004,4,29,0,0
0.30000000000000004,4,30,0,0
0.30000000000000004,4,31,0,0
0.30000000000000004,4,32,0,0
0.30000000000000004,4,33,0,0
0.30000000000000004,4,34,0,0
0.30000000000000004,4,35,0,0
0.30000000000000004,4,36,0,0
0.30000000000000004,4,37,0,0
0.30000000000000004,4,38,0,0
0.30000000000000004,4,39,0,0
0.30000000000000004,4,40,0,0
0.30000000000000004,4,41,0,0
0.30000000000000004,4,42,0,0
0.30000000000000004,4,43,0,0
0.30000000000000004,4,44,0,0
0.30000000000000004,4,45,0,0
0.30000000000000004,4,46,0,0
0.30000000000000004,4,47,0,0
0.30000000000000004,4,48,0,0
0.30000000000000004,4,49,0,0
0.30000000000000004,4,50,0,0
0.30000000000000004,4,51,0,0
0.30000000000000004,4,52,0,0
0.30000000000000004,4,53,0,0
0.30000000000000004,4,54,0,0
0.30000000000000004,4,55,0,0
0.30000000000000004,4,56,0,0
0.30000000000000004,4,57,0,0
0.30000000000000004,4,58,0,0
0.30000000000000004,4,59,0,0
0.30000000000000004,4,60,0,0
0.30000000000000004,4,61,0,0
0.30000000000000004,4,62,0,0
0.30000000000000004,4,63,0,0
0.30000000000000004,4,64,0,0
0.30000000000000004,4,65,0,0
0.30000000000000004,4,66,0,0
0.30000000000000004,4,67,0,0
0.30000000000000004,4,68,0,0
0.30000000000000004,4,69,0,0
0.30000000000000004,4,70,0,0
0.30000000000000004,4,71,0,0
0.30000000000000004,4,72,0,0
0.30000000000000004,4,73,0,0
0.30000000000000004,4,74,0,0
0.30000000000000004,4,75,0,0
0.30000000000000004,4,76,0,0
0.30000000000000004,4,77,0,0
0.30000000000000004,4,78,0,0
0.30000000000000004,4,79,0,0
0.30000000000000004,4,80,0,0
0.30000000000000004,5,1,0,0
0.30000000000000004,5,2,0,0
0.30000000000000004,5,3,0,0
0.30000000000000004,5,4,0,0
0.30000000000000004,5,5,0,0
0.30000000000000004,5,6,0,0
0.30000000000000004,5,7,0,0
0.30000000000000004,5,8,0,0
0.30000000000000004,5,9,0,0
0.30000000000000004,5,10,0,0
0.30000000000000004,5,11,0,0
0.30000000000000004,5,12,0,0
0.30000000000000004,5,13,0,0
0.30000000000000004,5,14,0,0
0.30000000000000004,5,15,0,0
0.30000000000000004,5,16,0,0
0.30000000000000004,5,17,0,0
0.30000000000000004,5,18,0,0
0.30000000000000004,5,19,0,0
0.30000000000000004,5,20,0,0
0.30000000000000004,5,21,0,0
0.30000000000000004,5,22,0,0
0.30000000000000004,5,23,0,0
0.30000000000000004,5,24,0,0
0.30000000000000004,5,25,0,0
0.30000000000000004,5,26,0,0
0.30000000000000004,5,27,0,0
0.30000000000000004,5,28,0,0
0.30000000000000004,5,29,0,0
0.30000000000000004,5,30,0,0
0.30000000000000004,5,31,0,0
0.30000000000000004,5,32,0,0
0.30000000000000004,5,33,0,0
0.30000000000000004,5,34,0,0
0.30000000000000004,5,35,0,0
0.30000000000000004,5,36,0,0
0.30000000000000004,5,37,0,0
0.30000000000000004,5,38,0,0
0.30000000000000004,5,39,0,0
0.30000000000000004,5,40,0,0
0.30000000000000004,5,41,0,0
0.30000000000000004,5,42,0,0
0.30000000000000004,5,43,0,0
0.30000000000000004,5,44,0,0
0.30000000000000004,5,45,0,0
0.30000000000000004,5,46,0,0
0.30000000000000004,5,47,0,0
0.30000000000000004,5,48,0,0
0.30000000000000004,5,49,0,0
0.30000000000000004,5,50,0,0
0.30000000000000004,5,51,0,0
0.30000000000000004,5,52,0,0
0.30000000000000004,5,53,0,0
0.30000000000000004,5,54,0,0
0.30000000000000004,5,55,0,0
0.30000000000000004,5,56,0,0
0.30000000000000004,5,57,0,0
0.30000000000000004,5,58,0,0
0.30000000000000004,5,59,0,0
0.30000000000000004,5,60,0,0
0.30000000000000004,5,61,0,0
0.30000000000000004,5,62,0,0
0.30000000000000004,5,63,0,0
0.30000000000000004,5,64,0,0
0.30000000000000004,5,65,0,0
0.30000000000000004,5,66,0,0
0.30000000000000004,5,67,0,0
0.30000000000000004,5,68,0,0
0.30000000000000004,5,69,0,0
0.30000000000000004,5,70,0,0
0.30000000000000004,5,71,0,0
0.30000000000000004,5,72,0,0
0.30000000000000004,5,73,0,0
0.30000000000000004,5,74,0,0
0.30000000000000004,5,75,0,0
0.30000000000000004,5,76,0,0
0.30000000000000004,5,77,0,0
0.30000000000000004,5,78,0,0
0.30000000000000004,5,79,0,0
0.30000000000000004,5,80,0,0
0.30000000000000004,6,1,0,0
0.30000000000000004,6,2,0,0
0.30000000000000004,6,3,0,0
0.30000000000000004,6,4,0,0
0.30000000000000004,6,5,0,0
0.30000000000000004,6,6,0,0
0.30000000000000004,6,7,0,0
0.30000000000000004,6,8,0,0
0.30000000000000004,6,9,0,0
0.30000000000000004,6,10,0,0
0.30000000000000004,6,11,0,0
0.30000000000000004,6,12,0,0
0.30000000000000004,6,13,0,0
0.30000000000000004,6,14,0,0
0.30000000000000004,6,15,0,0
0.30000000000000004,6,16,0,0
0.30000000000000004,6,17,0,0
0.30000000000000004,6,18,0,0
0.30000000000000004,6,19,0,0
0.30000000000000004,6,20,0,0
0.30000000000000004,6,21,0,0
0.30000000000000004,6,22,0,0
0.30000000000000004,6,23,0,0
